file,npy_path,class,label,is_augmented,status,output_path,duration_sec,error,timestamp
a403_PV.wav,D:\sop\data\processed\absent\a403_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a403_PV_decomposed.npz,118.0,,2026-03-09 16:51:41
a403_TV.wav,D:\sop\data\processed\absent\a403_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a403_TV_decomposed.npz,63.6,,2026-03-09 16:51:41
a404_AV.wav,D:\sop\data\processed\absent\a404_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a404_AV_decomposed.npz,128.4,,2026-03-09 16:52:45
a404_MV.wav,D:\sop\data\processed\absent\a404_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a404_MV_decomposed.npz,101.4,,2026-03-09 16:53:39
a404_PV.wav,D:\sop\data\processed\absent\a404_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a404_PV_decomposed.npz,50.1,,2026-03-09 16:54:53
a404_TV.wav,D:\sop\data\processed\absent\a404_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a404_TV_decomposed.npz,143.4,,2026-03-09 16:55:20
a405_AV.wav,D:\sop\data\processed\absent\a405_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a405_AV_decomposed.npz,68.1,,2026-03-09 16:55:44
a405_MV.wav,D:\sop\data\processed\absent\a405_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a405_MV_decomposed.npz,60.6,,2026-03-09 16:56:52
a405_PV.wav,D:\sop\data\processed\absent\a405_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a405_PV_decomposed.npz,63.5,,2026-03-09 16:57:44
a405_TV.wav,D:\sop\data\processed\absent\a405_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a405_TV_decomposed.npz,34.1,,2026-03-09 16:57:53
a406_MV.wav,D:\sop\data\processed\absent\a406_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a406_MV_decomposed.npz,193.1,,2026-03-09 16:58:27
a406_PV.wav,D:\sop\data\processed\absent\a406_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a406_PV_decomposed.npz,126.6,,2026-03-09 16:58:48
a406_TV.wav,D:\sop\data\processed\absent\a406_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a406_TV_decomposed.npz,185.0,,2026-03-09 17:00:55
a407_AV.wav,D:\sop\data\processed\absent\a407_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a407_AV_decomposed.npz,215.8,,2026-03-09 17:01:40
a407_PV.wav,D:\sop\data\processed\absent\a407_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a407_PV_decomposed.npz,196.9,,2026-03-09 17:04:00
a407_TV.wav,D:\sop\data\processed\absent\a407_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a407_TV_decomposed.npz,305.6,,2026-03-09 17:05:16
a408_AV.wav,D:\sop\data\processed\absent\a408_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a408_AV_decomposed.npz,175.2,,2026-03-09 17:07:17
a408_MV.wav,D:\sop\data\processed\absent\a408_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a408_MV_decomposed.npz,215.5,,2026-03-09 17:10:12
a408_PV.wav,D:\sop\data\processed\absent\a408_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a408_PV_decomposed.npz,248.9,,2026-03-09 17:10:22
a408_TV.wav,D:\sop\data\processed\absent\a408_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a408_TV_decomposed.npz,284.8,,2026-03-09 17:13:48
a409_AV.wav,D:\sop\data\processed\absent\a409_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a409_AV_decomposed.npz,174.7,,2026-03-09 17:14:31
a409_MV.wav,D:\sop\data\processed\absent\a409_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a409_MV_decomposed.npz,203.9,,2026-03-09 17:17:26
a409_PV.wav,D:\sop\data\processed\absent\a409_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a409_PV_decomposed.npz,235.0,,2026-03-09 17:18:33
a409_TV.wav,D:\sop\data\processed\absent\a409_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a409_TV_decomposed.npz,333.6,,2026-03-09 17:20:50
a40_PV.wav,D:\sop\data\processed\absent\a40_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a40_PV_decomposed.npz,276.0,,2026-03-09 17:22:28
a40_TV.wav,D:\sop\data\processed\absent\a40_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a40_TV_decomposed.npz,329.6,,2026-03-09 17:26:24
a410_MV.wav,D:\sop\data\processed\absent\a410_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a410_MV_decomposed.npz,223.8,,2026-03-09 17:27:04
a410_PV.wav,D:\sop\data\processed\absent\a410_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a410_PV_decomposed.npz,179.5,,2026-03-09 17:30:48
a410_TV.wav,D:\sop\data\processed\absent\a410_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a410_TV_decomposed.npz,138.5,,2026-03-09 17:31:53
a411_AV.wav,D:\sop\data\processed\absent\a411_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a411_AV_decomposed.npz,159.4,,2026-03-09 17:33:48
a411_MV.wav,D:\sop\data\processed\absent\a411_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a411_MV_decomposed.npz,247.8,,2026-03-09 17:34:12
a411_PV.wav,D:\sop\data\processed\absent\a411_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a411_PV_decomposed.npz,135.9,,2026-03-09 17:36:27
a411_TV.wav,D:\sop\data\processed\absent\a411_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a411_TV_decomposed.npz,159.9,,2026-03-09 17:38:20
a412_AV.wav,D:\sop\data\processed\absent\a412_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a412_AV_decomposed.npz,104.9,,2026-03-09 17:38:43
a412_MV.wav,D:\sop\data\processed\absent\a412_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a412_MV_decomposed.npz,139.1,,2026-03-09 17:40:28
a412_PV.wav,D:\sop\data\processed\absent\a412_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a412_PV_decomposed.npz,109.9,,2026-03-09 17:41:00
a412_TV.wav,D:\sop\data\processed\absent\a412_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a412_TV_decomposed.npz,94.4,,2026-03-09 17:42:48
a413_AV.wav,D:\sop\data\processed\absent\a413_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a413_AV_decomposed.npz,47.2,,2026-03-09 17:42:50
a413_MV.wav,D:\sop\data\processed\absent\a413_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a413_MV_decomposed.npz,113.4,,2026-03-09 17:43:37
a413_PV.wav,D:\sop\data\processed\absent\a413_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a413_PV_decomposed.npz,92.2,,2026-03-09 17:44:22
a413_TV.wav,D:\sop\data\processed\absent\a413_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a413_TV_decomposed.npz,154.3,,2026-03-09 17:45:31
a414_AV.wav,D:\sop\data\processed\absent\a414_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a414_AV_decomposed.npz,249.8,,2026-03-09 17:45:54
a414_PV.wav,D:\sop\data\processed\absent\a414_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a414_PV_decomposed.npz,206.3,,2026-03-09 17:48:05
a415_MV.wav,D:\sop\data\processed\absent\a415_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a415_MV_decomposed.npz,247.6,,2026-03-09 17:50:04
a416_AV.wav,D:\sop\data\processed\absent\a416_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a416_AV_decomposed.npz,232.3,,2026-03-09 17:51:32
a416_MV.wav,D:\sop\data\processed\absent\a416_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a416_MV_decomposed.npz,138.6,,2026-03-09 17:54:12
a417_MV.wav,D:\sop\data\processed\absent\a417_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a417_MV_decomposed.npz,122.6,,2026-03-09 17:55:24
a417_PV.wav,D:\sop\data\processed\absent\a417_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a417_PV_decomposed.npz,71.2,,2026-03-09 17:56:31
a417_TV.wav,D:\sop\data\processed\absent\a417_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a417_TV_decomposed.npz,55.3,,2026-03-09 17:57:27
a418_MV.wav,D:\sop\data\processed\absent\a418_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a418_MV_decomposed.npz,194.6,,2026-03-09 17:57:42
a419_AV.wav,D:\sop\data\processed\absent\a419_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a419_AV_decomposed.npz,150.8,,2026-03-09 17:58:23
a419_MV.wav,D:\sop\data\processed\absent\a419_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a419_MV_decomposed.npz,144.6,,2026-03-09 18:00:54
a419_PV.wav,D:\sop\data\processed\absent\a419_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a419_PV_decomposed.npz,144.8,,2026-03-09 18:00:57
a419_TV.wav,D:\sop\data\processed\absent\a419_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a419_TV_decomposed.npz,168.2,,2026-03-09 18:03:18
a41_MV.wav,D:\sop\data\processed\absent\a41_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a41_MV_decomposed.npz,227.3,,2026-03-09 18:03:22
a41_PV.wav,D:\sop\data\processed\absent\a41_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a41_PV_decomposed.npz,313.3,,2026-03-09 18:06:07
a41_TV.wav,D:\sop\data\processed\absent\a41_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a41_TV_decomposed.npz,451.6,,2026-03-09 18:07:09
a420_AV.wav,D:\sop\data\processed\absent\a420_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a420_AV_decomposed.npz,110.0,,2026-03-09 18:11:20
a420_MV.wav,D:\sop\data\processed\absent\a420_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a420_MV_decomposed.npz,207.9,,2026-03-09 18:13:11
a420_PV.wav,D:\sop\data\processed\absent\a420_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a420_PV_decomposed.npz,125.5,,2026-03-09 18:14:41
a420_TV.wav,D:\sop\data\processed\absent\a420_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a420_TV_decomposed.npz,165.9,,2026-03-09 18:16:39
a421_AV.wav,D:\sop\data\processed\absent\a421_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a421_AV_decomposed.npz,317.5,,2026-03-09 18:16:47
a421_MV.wav,D:\sop\data\processed\absent\a421_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a421_MV_decomposed.npz,292.9,,2026-03-09 18:19:25
a422_AV.wav,D:\sop\data\processed\absent\a422_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a422_AV_decomposed.npz,122.4,,2026-03-09 18:22:04
a422_MV.wav,D:\sop\data\processed\absent\a422_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a422_MV_decomposed.npz,345.8,,2026-03-09 18:24:07
a422_PV.wav,D:\sop\data\processed\absent\a422_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a422_PV_decomposed.npz,87.0,,2026-03-09 18:24:18
a422_TV.wav,D:\sop\data\processed\absent\a422_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a422_TV_decomposed.npz,95.5,,2026-03-09 18:25:45
a423_AV.wav,D:\sop\data\processed\absent\a423_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a423_AV_decomposed.npz,116.8,,2026-03-09 18:27:20
a423_MV.wav,D:\sop\data\processed\absent\a423_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a423_MV_decomposed.npz,378.2,,2026-03-09 18:29:17
a423_PV.wav,D:\sop\data\processed\absent\a423_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a423_PV_decomposed.npz,378.6,,2026-03-09 18:29:53
a423_TV.wav,D:\sop\data\processed\absent\a423_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a423_TV_decomposed.npz,212.2,,2026-03-09 18:35:36
a424_AV.wav,D:\sop\data\processed\absent\a424_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a424_AV_decomposed.npz,192.5,,2026-03-09 18:36:12
a424_MV.wav,D:\sop\data\processed\absent\a424_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a424_MV_decomposed.npz,174.2,,2026-03-09 18:39:08
a424_PV.wav,D:\sop\data\processed\absent\a424_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a424_PV_decomposed.npz,268.1,,2026-03-09 18:39:24
a424_TV.wav,D:\sop\data\processed\absent\a424_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a424_TV_decomposed.npz,403.1,,2026-03-09 18:42:02
a425_AV.wav,D:\sop\data\processed\absent\a425_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a425_AV_decomposed.npz,278.6,,2026-03-09 18:43:53
a425_MV.wav,D:\sop\data\processed\absent\a425_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a425_MV_decomposed.npz,160.2,,2026-03-09 18:48:32
a425_PV.wav,D:\sop\data\processed\absent\a425_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a425_PV_decomposed.npz,171.6,,2026-03-09 18:48:54
a425_TV.wav,D:\sop\data\processed\absent\a425_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a425_TV_decomposed.npz,179.3,,2026-03-09 18:51:13
a426_AV.wav,D:\sop\data\processed\absent\a426_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a426_AV_decomposed.npz,85.9,,2026-03-09 18:51:46
a426_MV.wav,D:\sop\data\processed\absent\a426_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a426_MV_decomposed.npz,106.3,,2026-03-09 18:53:12
a426_PV.wav,D:\sop\data\processed\absent\a426_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a426_PV_decomposed.npz,75.0,,2026-03-09 18:54:12
a426_TV.wav,D:\sop\data\processed\absent\a426_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a426_TV_decomposed.npz,60.1,,2026-03-09 18:54:58
a427_AV.wav,D:\sop\data\processed\absent\a427_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a427_AV_decomposed.npz,101.9,,2026-03-09 18:55:27
a427_MV.wav,D:\sop\data\processed\absent\a427_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a427_MV_decomposed.npz,142.2,,2026-03-09 18:55:58
a427_PV.wav,D:\sop\data\processed\absent\a427_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a427_PV_decomposed.npz,132.2,,2026-03-09 18:57:09
a427_TV.wav,D:\sop\data\processed\absent\a427_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a427_TV_decomposed.npz,169.1,,2026-03-09 18:58:21
a428_AV.wav,D:\sop\data\processed\absent\a428_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a428_AV_decomposed.npz,326.1,,2026-03-09 18:59:22
a428_MV.wav,D:\sop\data\processed\absent\a428_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a428_MV_decomposed.npz,461.0,,2026-03-09 19:01:10
a428_PV.wav,D:\sop\data\processed\absent\a428_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a428_PV_decomposed.npz,223.6,,2026-03-09 19:04:48
a428_TV.wav,D:\sop\data\processed\absent\a428_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a428_TV_decomposed.npz,404.4,,2026-03-09 19:08:32
a429_AV.wav,D:\sop\data\processed\absent\a429_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a429_AV_decomposed.npz,137.9,,2026-03-09 19:08:51
a429_MV.wav,D:\sop\data\processed\absent\a429_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a429_MV_decomposed.npz,166.8,,2026-03-09 19:11:09
a429_PV.wav,D:\sop\data\processed\absent\a429_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a429_PV_decomposed.npz,136.6,,2026-03-09 19:13:56
a429_TV.wav,D:\sop\data\processed\absent\a429_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a429_TV_decomposed.npz,120.4,,2026-03-09 19:15:16
a42_AV.wav,D:\sop\data\processed\absent\a42_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a42_AV_decomposed.npz,367.3,,2026-03-09 19:16:13
a42_MV.wav,D:\sop\data\processed\absent\a42_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a42_MV_decomposed.npz,291.8,,2026-03-09 19:17:17
a430_AV.wav,D:\sop\data\processed\absent\a430_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a430_AV_decomposed.npz,192.8,,2026-03-09 19:22:09
a430_MV.wav,D:\sop\data\processed\absent\a430_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a430_MV_decomposed.npz,183.0,,2026-03-09 19:22:20
a431_AV.wav,D:\sop\data\processed\absent\a431_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a431_AV_decomposed.npz,164.2,,2026-03-09 21:45:37
a431_MV.wav,D:\sop\data\processed\absent\a431_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a431_MV_decomposed.npz,188.5,,2026-03-09 21:45:37
a431_PV.wav,D:\sop\data\processed\absent\a431_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a431_PV_decomposed.npz,154.7,,2026-03-09 21:48:22
a431_TV.wav,D:\sop\data\processed\absent\a431_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a431_TV_decomposed.npz,217.0,,2026-03-09 21:48:46
a432_AV.wav,D:\sop\data\processed\absent\a432_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a432_AV_decomposed.npz,239.5,,2026-03-09 21:50:56
a432_MV_1.wav,D:\sop\data\processed\absent\a432_MV_1.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a432_MV_1_decomposed.npz,103.2,,2026-03-09 21:52:23
a432_MV_2.wav,D:\sop\data\processed\absent\a432_MV_2.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a432_MV_2_decomposed.npz,230.1,,2026-03-09 21:54:06
a432_PV.wav,D:\sop\data\processed\absent\a432_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a432_PV_decomposed.npz,219.6,,2026-03-09 21:54:56
a432_TV.wav,D:\sop\data\processed\absent\a432_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a432_TV_decomposed.npz,314.8,,2026-03-09 21:57:57
a433_AV.wav,D:\sop\data\processed\absent\a433_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a433_AV_decomposed.npz,152.1,,2026-03-09 21:58:36
a433_PV.wav,D:\sop\data\processed\absent\a433_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a433_PV_decomposed.npz,203.5,,2026-03-09 22:01:08
a433_TV.wav,D:\sop\data\processed\absent\a433_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a433_TV_decomposed.npz,211.9,,2026-03-09 22:03:12
a434_AV.wav,D:\sop\data\processed\absent\a434_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a434_AV_decomposed.npz,207.9,,2026-03-09 22:04:32
a434_MV.wav,D:\sop\data\processed\absent\a434_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a434_MV_decomposed.npz,149.6,,2026-03-09 22:06:44
a434_PV.wav,D:\sop\data\processed\absent\a434_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a434_PV_decomposed.npz,178.9,,2026-03-09 22:08:00
a434_TV.wav,D:\sop\data\processed\absent\a434_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a434_TV_decomposed.npz,177.4,,2026-03-09 22:09:14
a435_AV.wav,D:\sop\data\processed\absent\a435_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a435_AV_decomposed.npz,246.7,,2026-03-09 22:10:59
a435_MV.wav,D:\sop\data\processed\absent\a435_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a435_MV_decomposed.npz,154.0,,2026-03-09 22:12:11
a435_PV.wav,D:\sop\data\processed\absent\a435_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a435_PV_decomposed.npz,190.4,,2026-03-09 22:14:45
a435_TV.wav,D:\sop\data\processed\absent\a435_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a435_TV_decomposed.npz,183.0,,2026-03-09 22:15:06
a436_AV.wav,D:\sop\data\processed\absent\a436_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a436_AV_decomposed.npz,49.8,,2026-03-09 22:17:56
a436_MV.wav,D:\sop\data\processed\absent\a436_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a436_MV_decomposed.npz,72.9,,2026-03-09 22:18:09
a436_PV.wav,D:\sop\data\processed\absent\a436_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a436_PV_decomposed.npz,52.1,,2026-03-09 22:18:46
a436_TV.wav,D:\sop\data\processed\absent\a436_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a436_TV_decomposed.npz,73.5,,2026-03-09 22:19:22
a437_AV.wav,D:\sop\data\processed\absent\a437_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a437_AV_decomposed.npz,214.2,,2026-03-09 22:19:38
a437_MV.wav,D:\sop\data\processed\absent\a437_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a437_MV_decomposed.npz,144.0,,2026-03-09 22:20:35
a437_PV.wav,D:\sop\data\processed\absent\a437_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a437_PV_decomposed.npz,174.0,,2026-03-09 22:22:59
a437_TV.wav,D:\sop\data\processed\absent\a437_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a437_TV_decomposed.npz,324.9,,2026-03-09 22:23:12
a438_AV.wav,D:\sop\data\processed\absent\a438_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a438_AV_decomposed.npz,199.4,,2026-03-09 22:25:53
a438_MV.wav,D:\sop\data\processed\absent\a438_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a438_MV_decomposed.npz,148.0,,2026-03-09 22:28:37
a438_PV.wav,D:\sop\data\processed\absent\a438_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a438_PV_decomposed.npz,178.6,,2026-03-09 22:29:13
a438_TV.wav,D:\sop\data\processed\absent\a438_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a438_TV_decomposed.npz,163.1,,2026-03-09 22:31:06
a439_AV.wav,D:\sop\data\processed\absent\a439_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a439_AV_decomposed.npz,205.8,,2026-03-09 22:32:12
a439_MV.wav,D:\sop\data\processed\absent\a439_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a439_MV_decomposed.npz,147.2,,2026-03-09 22:33:49
a43_AV.wav,D:\sop\data\processed\absent\a43_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a43_AV_decomposed.npz,228.1,,2026-03-09 22:35:38
a43_MV.wav,D:\sop\data\processed\absent\a43_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a43_MV_decomposed.npz,225.6,,2026-03-09 22:36:16
a440_AV.wav,D:\sop\data\processed\absent\a440_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a440_AV_decomposed.npz,58.9,,2026-03-09 22:39:26
a440_MV.wav,D:\sop\data\processed\absent\a440_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a440_MV_decomposed.npz,84.3,,2026-03-09 22:40:02
a440_PV.wav,D:\sop\data\processed\absent\a440_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a440_PV_decomposed.npz,47.0,,2026-03-09 22:40:25
a440_TV.wav,D:\sop\data\processed\absent\a440_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a440_TV_decomposed.npz,80.2,,2026-03-09 22:41:12
a441_AV.wav,D:\sop\data\processed\absent\a441_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a441_AV_decomposed.npz,201.8,,2026-03-09 22:41:26
a441_MV.wav,D:\sop\data\processed\absent\a441_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a441_MV_decomposed.npz,187.3,,2026-03-09 22:42:33
a442_AV.wav,D:\sop\data\processed\absent\a442_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a442_AV_decomposed.npz,137.2,,2026-03-09 22:44:48
a442_MV.wav,D:\sop\data\processed\absent\a442_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a442_MV_decomposed.npz,113.5,,2026-03-09 22:45:40
a442_PV.wav,D:\sop\data\processed\absent\a442_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a442_PV_decomposed.npz,183.4,,2026-03-09 22:47:05
a442_TV.wav,D:\sop\data\processed\absent\a442_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a442_TV_decomposed.npz,262.6,,2026-03-09 22:47:34
a443_AV.wav,D:\sop\data\processed\absent\a443_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a443_AV_decomposed.npz,225.2,,2026-03-09 22:50:09
a443_MV.wav,D:\sop\data\processed\absent\a443_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a443_MV_decomposed.npz,232.7,,2026-03-09 22:51:56
a443_PV.wav,D:\sop\data\processed\absent\a443_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a443_PV_decomposed.npz,215.7,,2026-03-09 22:53:54
a443_TV.wav,D:\sop\data\processed\absent\a443_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a443_TV_decomposed.npz,302.5,,2026-03-09 22:55:50
a444_AV.wav,D:\sop\data\processed\absent\a444_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a444_AV_decomposed.npz,202.5,,2026-03-09 22:57:30
a444_MV.wav,D:\sop\data\processed\absent\a444_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a444_MV_decomposed.npz,189.1,,2026-03-09 23:00:52
a444_PV.wav,D:\sop\data\processed\absent\a444_PV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a444_PV_decomposed.npz,259.6,,2026-03-09 23:00:53
a444_TV.wav,D:\sop\data\processed\absent\a444_TV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a444_TV_decomposed.npz,161.3,,2026-03-09 23:04:02
a445_AV.wav,D:\sop\data\processed\absent\a445_AV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a445_AV_decomposed.npz,171.2,,2026-03-09 23:05:12
a445_MV.wav,D:\sop\data\processed\absent\a445_MV.npy,absent,0,False,completed,D:\sop\data\decomposed\absent\a445_MV_decomposed.npz,134.2,,2026-03-09 23:06:43
