,u1_mean,u1_var,u1_rms,u1_zcr,u1_skew,u1_kurt,u1_dom_freq,u1_spectral_centroid,u1_spectral_bandwidth,u1_spectral_entropy,u1_energy,u1_energy_ratio,u2_mean,u2_var,u2_rms,u2_zcr,u2_skew,u2_kurt,u2_dom_freq,u2_spectral_centroid,u2_spectral_bandwidth,u2_spectral_entropy,u2_energy,u2_energy_ratio,u3_mean,u3_var,u3_rms,u3_zcr,u3_skew,u3_kurt,u3_dom_freq,u3_spectral_centroid,u3_spectral_bandwidth,u3_spectral_entropy,u3_energy,u3_energy_ratio,u4_mean,u4_var,u4_rms,u4_zcr,u4_skew,u4_kurt,u4_dom_freq,u4_spectral_centroid,u4_spectral_bandwidth,u4_spectral_entropy,u4_energy,u4_energy_ratio,omega1,omega2,omega3,omega4,omega_weighted_mean,omega_spread,v_num_jumps,v_jump_mean,v_jump_max,v_jump_std,v_total_variation,v_energy,u1_perm_entropy,u1_sample_entropy,u1_kraskov_entropy,u2_perm_entropy,u2_sample_entropy,u2_kraskov_entropy,u3_perm_entropy,u3_sample_entropy,u3_kraskov_entropy,u4_perm_entropy,u4_sample_entropy,u4_kraskov_entropy
u3_kurt,0.0080850778522154,-0.2025657780993111,-0.30774410806202684,0.22489612616221422,-0.0174479614872259,0.40443389651893924,0.22220872010422488,0.2548868730159954,0.017442184999493654,0.29867192989401126,-0.16768375267472047,-0.11441133055658913,-0.010826917316029593,-0.15281448960474667,-0.2750772098538271,0.376434305302219,-0.012405698265626701,0.6619046086238636,0.375724155780431,0.39010379692591746,0.015472323918852377,0.3493962584039707,-0.12356998705142812,-0.22600182009608005,0.01650922866453984,-0.07249412978474504,-0.16897813673103285,0.43809412121414326,0.030122852008304595,1.0,0.43831023114435297,0.4469810878554891,-0.012444157984588368,0.2886588840570617,-0.05412725142255506,0.10779859969623391,-0.010855793930165497,0.008717758378573578,-0.055572534515305735,0.3445275604243598,0.009566646252326175,0.6885252995924789,0.34220396215066795,0.349805180287557,-0.055768768251759734,0.18019468411335435,0.0252613519539615,0.2809700457953125,0.22383209739301177,0.37862780788392286,0.4402132342473539,0.3434747045229067,0.3752735698043752,0.2731791691736995,-0.02459230035460269,0.18217894997679915,0.1452336187457276,0.15593002548421056,-0.041776461317765995,-0.025255812343597504,0.22795354204735915,-0.2128265799877298,-0.48020053209768104,0.38474167641712753,-0.3278734857557276,-0.5664274579682316,0.4535613640449496,-0.4725460759546367,-0.5933502635363764,0.34348928378858956,-0.4229156355427851,-0.5073669045601824
u3_dom_freq,0.008481431760712175,-0.0944856673504768,-0.17974677233738443,0.56841120384286,0.022029763934148273,0.3191566826105422,0.5601501552013969,0.5667930544617438,-0.12442405826575084,0.4230362771989246,-0.07130536235525987,-0.22294577395601595,0.01004303111901423,0.006426444329071803,-0.11352125644744747,0.8332477628322523,-0.03263482759170502,0.44220364898466313,0.8272712147602993,0.8268468329654342,-0.1569950484177241,0.4547059747141075,0.02031077376224094,-0.3853353506060569,0.016444023559622288,0.18978345828018234,0.08917256201213428,0.9990759205726671,0.032742251689378096,0.43831023114435297,1.0,0.994612867405261,-0.20820120992517407,0.31528549142591744,0.18632414264499286,0.09455180608818876,-0.021111313112498028,0.3447723805495331,0.31192615045195055,0.8131403614554973,-0.0031682669426136927,0.33686766536895485,0.8090775884301583,0.8141844757763232,-0.28348679903018303,0.059116274642280295,0.34010721356030915,0.5833437759253685,0.5639745820293738,0.8309898565402155,0.9991940522067269,0.810895575903841,0.8686641382173029,0.628582887790618,0.17831805096464085,0.24305290429807336,0.36039484876557104,0.23943945435051942,0.1262540638795306,0.11883073582977631,0.5873998042800125,-0.3127973513023248,-0.3737302200379742,0.8345476065424171,-0.48480481639332473,-0.4623636333185168,0.9645030095051547,-0.6276318022408143,-0.4286171760327029,0.712394299072747,-0.5635451997180644,-0.22849301586313428
u3_spectral_centroid,0.008642948246725353,-0.10426119965560733,-0.19233764481272192,0.5710472841310752,0.01965236313602413,0.3246750198411832,0.5627570265090713,0.5778228951909168,-0.10320617403352825,0.4186844831729802,-0.08209308921611932,-0.22306960871471732,0.008165077745837655,-0.0018266281462289936,-0.12527864732007812,0.8341746848128315,-0.03262179115257335,0.4465966384640886,0.8280235822343827,0.8343612336481593,-0.11897148419364613,0.4474706119299928,0.010887403256518062,-0.3878720322416843,0.013856543789310794,0.18438850353081673,0.07915868839441446,0.9954877296811875,0.03178569096003329,0.4469810878554891,0.994612867405261,1.0,-0.12252438251736743,0.31214835622234366,0.1793900179156294,0.09457269142119017,-0.017956375844472225,0.34265594447587183,0.30482858759151427,0.8171605653616218,-0.0034146702976396606,0.3440927982302055,0.8131317239598764,0.820392315831231,-0.24713722335249738,0.05773952099565493,0.3364013555408717,0.5857983681801444,0.5666227135363869,0.831799205737011,0.9955160619045881,0.8149756457546297,0.8708569731607682,0.6318328670246016,0.17135085695439858,0.24883673342490004,0.35792257534174254,0.2427107882544063,0.11972593339913987,0.11381067082304154,0.5896601366060438,-0.31974719629889026,-0.38655115956787583,0.8339960235701244,-0.4890937540622928,-0.4737024067677557,0.9585964157222913,-0.6307067662552842,-0.43737585411479085,0.7139969897219539,-0.5679635707986639,-0.24025085079410063
u3_spectral_bandwidth,0.016266888209774476,-0.11531454283716683,-0.13328909570666206,-0.15929420164604968,-0.03179292846288874,-0.04509194708764482,-0.15807816121639517,-0.0682465569971951,0.2713309823961039,-0.13820880781826028,-0.1309724915680187,0.15362037712450935,0.003048897126451814,-0.16770085058047457,-0.19026919855990215,-0.2073189544956328,-0.007495978092033722,-0.07444334627330233,-0.20685224518738443,-0.1381686774122981,0.46391418326377415,-0.09847805317298212,-0.178515199245458,0.07767670656424218,-0.028106515844019898,-0.2356383252805362,-0.28051476841191164,-0.20908294858692394,-0.025468146370321233,-0.012444157984588368,-0.20820120992517407,-0.12252438251736743,1.0,-0.006591474527327487,-0.2445012452537636,-0.18930041547669688,0.013903931066321916,-0.2174786800274465,-0.2646124082345211,-0.12839048479496454,0.0009378205176505118,0.00012200918982989577,-0.1280171769150253,-0.10484196706447513,0.5093933043233101,0.0027296735157910914,-0.23314952025143465,-0.13934413378751456,-0.1585900130324123,-0.20768009784552593,-0.2094107828906682,-0.12754575916429245,-0.2298046128691305,-0.06670985833178834,-0.1677901320754521,-0.04624906649932857,-0.1745417247019711,-0.027172700138171687,-0.14457943773371043,-0.12182585027986392,-0.15876155452984084,0.0365917774400001,-0.06904852380055822,-0.1944271229026316,0.10045582081750044,-0.062103568299358584,-0.18205513137845414,0.12053578964223767,-0.08356604463530497,-0.10594589589017095,0.10252017728412394,-0.11579091592199471
u3_spectral_entropy,0.010283918232438039,-0.16999630893354284,-0.23886962545593715,0.10783921481777149,0.037817339069327986,0.1486455472927331,0.10387229554772341,0.09378060529087753,-0.045201817267992626,0.6375210147835206,0.004914562306787797,0.1449138876227688,-0.011150506349944536,-0.22556142524682293,-0.3185713901718151,0.19307653485385975,0.014112343352711046,0.19542552656256576,0.18946549453408787,0.18938725521583433,-0.033918308351480776,0.8511027772559718,-0.060572287297928115,-0.10807079283874463,0.004203705902634725,-0.2346329471629306,-0.34099329238780896,0.3154996116385676,0.024964401460979238,0.2886588840570617,0.31528549142591744,0.31214835622234366,-0.006591474527327487,1.0,-0.09846156130118332,-0.23726029062528,-0.016194505802955516,-0.15344242674645334,-0.21837998628735136,0.39597288915483336,0.011424644840963106,0.3245522304171733,0.3971802602685721,0.397437203501101,0.011892323886456974,0.8811986945615056,-0.04476918014830871,0.07665435653115162,0.10461060703062236,0.1922029157612505,0.3150311332864642,0.39652888679077175,0.1732296914760327,0.3861519529111934,0.03308732005884921,-0.010677433026152768,0.052901312395683436,0.07524699177914179,0.03531623780612729,0.0013334170362652676,0.1270314682903164,0.12295409995450605,-0.3050712404375298,0.23939826779419227,0.07093904759685787,-0.3767912815963548,0.390955854715789,-0.018649463510112183,-0.4278758650474056,0.4522623744715227,-0.11244795255203346,-0.3754091241304031
u3_energy,-0.012933382012803673,0.6036797641416943,0.5411073462473658,0.21270631235939197,0.04015152587592074,0.033760170610135226,0.20985011332581754,0.17217536739471567,-0.1615984966251627,0.1169876373261732,0.6817603002301007,-0.24069487851825774,-0.007263039261321254,0.7760475222243964,0.7033491433295165,0.25765702599039264,-0.0005971915746892097,0.022684226662890654,0.2570778575773077,0.24088985755583858,-0.2046778990440813,-0.0014316952467604003,0.8521484387962684,-0.04735518588871346,-0.008228917405178286,0.9089165059778535,0.8434182197684786,0.18779708355390143,0.05550156069982988,-0.05412725142255506,0.18632414264499286,0.1793900179156294,-0.2445012452537636,-0.09846156130118332,1.0,0.31773219911792805,0.009757222280265635,0.672244574681593,0.7040124196883527,0.05048629685837322,0.002878573360211661,-0.10091288247372432,0.050242026665082776,0.045507173668032454,-0.24526950929790015,-0.09726925783680863,0.7929228496629096,0.13518194383186702,0.21267963840401471,0.2571060244231987,0.18800632417476376,0.04947398021353305,0.2693029410770052,-0.04368945129168885,0.716099539075989,0.08941149101737045,0.32030315947817617,-0.05517464967298503,0.7105983866579594,0.6973915939503466,0.20792549287288242,-0.07415017825821901,0.30411056401671915,0.2025950994182654,-0.13262430123185887,0.32624277702836685,0.11965429559347056,-0.11763305857868311,0.3679756250551615,-0.009187046004757872,-0.032164062975469955,0.39771891291749356
u3_energy_ratio,-0.019178774485914176,-0.07482913512968979,-0.12684475659588104,0.21396661998241276,-0.012825964474203264,0.1377414629790436,0.20723642664963446,0.23347659870395424,-0.004456301627650956,0.190893916597957,-0.06790070708950019,-0.6390214296434718,-0.015851256055371354,0.10205475718596223,0.10939906787322112,0.22047898069623362,0.012530834216021677,0.16548225864531882,0.22092878395446913,0.2203089901563572,-0.062369726046659114,-0.00578853346689766,0.09335299676687228,0.0037344973109021363,0.006620011238272384,0.33285267014125336,0.4027303716862863,0.09629191632443988,0.02470087229405391,0.10779859969623391,0.09455180608818876,0.09457269142119017,-0.18930041547669688,-0.23726029062528,0.31773219911792805,1.0,0.01619642996848021,0.12146678366468822,0.17346642116390348,-0.020037969891798322,-0.020498620445802734,0.0026172882363788355,-0.020761494217058567,-0.021997509933268853,-0.08384834343276543,-0.07277071032066557,0.12947292646268885,0.12525855285821486,0.21213113575273568,0.2216162706432621,0.0968986422920457,-0.021000117656094046,0.29865979639482576,-0.12062299336415855,0.10529731590069427,0.04584400417103606,0.11214810479693538,0.02117822794143709,0.05651307537334205,0.06186507107101358,0.24334117984732212,-0.10106048482687845,-0.20674739120540778,0.18190625338495414,-0.1643153712275541,-0.030125802538601955,0.009958125507241686,-0.21973819160791774,0.12541286146683497,-0.0813721157176138,-0.06341441765799878,0.09227690655058848
u4_mean,-0.40113221145396905,-0.0044545290104957905,0.001069131894713793,0.003075041247976733,0.01247455826750738,-0.005692721550725336,0.0028084935450026194,0.0021404479626590195,-0.0034243613894155076,-0.003714425098512023,-0.000753363519283039,-0.007733261362658806,-0.5207624540125142,0.012461997843821552,0.014731027522954819,-0.013001249715067602,-0.010477568247912355,-0.015410924870838229,-0.013013671788780708,-0.013620844132489231,-0.005184160188915383,-0.014940425713778991,0.011839101823000325,0.020646706584772856,-0.541596671050226,0.01226002591845817,0.016267677509999273,-0.019429387221989006,-0.0008208867092066632,-0.010855793930165497,-0.021111313112498028,-0.017956375844472225,0.013903931066321916,-0.016194505802955516,0.009757222280265635,0.01619642996848021,1.0,-0.010363880476313873,-0.006681470291834264,-0.015627265955579957,0.001816681113995074,-0.002467676030562938,-0.01691327213614543,-0.015816561458050424,0.0029439150162471413,0.0027043846053936434,-0.004032043484239375,-0.0202146800019813,0.002737473936054898,-0.01232692815865016,-0.01959663774504922,-0.01585403834287605,-0.014690362104060212,-0.018623744047801635,-0.007946396144593143,-0.02543064175862211,0.009189546367726353,0.017102076569957905,-0.003669223055322066,-0.0013905411852309028,0.002378894259527399,0.0073241185140789245,0.007455173224777901,-0.01459678374441154,0.023168717375729224,0.017787899273859736,-0.023434606710713218,0.026600383431155502,0.016239993103209338,-0.013339453789984293,0.036247910076699634,0.015547492625502916
u4_var,-0.014288439284393698,0.4594814274832953,0.4047594355395058,0.2609512519337265,0.033111197633396816,0.07371024561624794,0.257748389221762,0.23508998035190756,-0.1350710919823313,0.04919514131127998,0.4086822805518314,-0.3066054377465435,0.014979918070743089,0.6082631975098072,0.5511993807472866,0.3638028705819661,0.005165165560748555,0.08821293116049839,0.36065205113032905,0.35405677137508446,-0.16824823159231075,-0.06594868608844935,0.5446238319423062,-0.18006098137403495,0.026179323795381935,0.7368044457705504,0.6978860014245959,0.3465366447231309,-0.005927063837481348,0.008717758378573578,0.3447723805495331,0.34265594447587183,-0.2174786800274465,-0.15344242674645334,0.672244574681593,0.12146678366468822,-0.010363880476313873,1.0,0.9006668187619362,0.2120282903946815,-0.0036104693802124737,-0.03754284525258455,0.21091636643963496,0.20886794040476617,-0.34235010794153126,-0.2869534632569893,0.9186409613126035,0.4912042760143678,0.25953507682890536,0.36215844889900645,0.34644445189871853,0.21064835835915324,0.47301457402786196,0.11127207878689317,0.521340501051348,0.2360411652043524,0.44300695601357665,0.062294459717321095,0.5038060971952103,0.48642072057190544,0.26224520245762317,-0.1649576386033537,0.19779239136792798,0.30001269071569137,-0.228987456433759,0.21175958252862356,0.24852768913363837,-0.2383566187416161,0.25634115670667473,0.10091286383110189,-0.2304315266988445,0.3297634128568427
u4_rms,-0.01034039058483455,0.558190176875241,0.5858127790087359,0.29906049055603595,0.06316466678672744,0.03523140105452498,0.29688104456309067,0.24365070749316084,-0.211056775272467,0.06365362952666659,0.5020687413694859,-0.3754594439157195,0.016397331716386496,0.6694963424400019,0.7167523724658991,0.3449143884271069,0.013711144273064454,0.038464345580519296,0.34242765178711176,0.3253669105092319,-0.21819573539532633,-0.09681473353402734,0.6120488832481198,-0.19541143886344137,0.010311657025471776,0.7432224930051567,0.8376963316537201,0.3131528440815492,0.0015861333739171173,-0.055572534515305735,0.31192615045195055,0.30482858759151427,-0.2646124082345211,-0.21837998628735136,0.7040124196883527,0.17346642116390348,-0.006681470291834264,0.9006668187619362,1.0,0.14110517447425322,-0.009403571408769485,-0.10680373192652216,0.1390959325597507,0.13510020709453446,-0.42761223042301166,-0.3598583967682048,0.8711256928126562,0.5603955264307744,0.29884641053608046,0.34330483297854897,0.31310856949133853,0.13921278635544312,0.4924675317670833,0.014941977129472187,0.5924209179947972,0.10011713604846736,0.43365265952236776,-0.0114125904606716,0.5236729778563504,0.48368396405715075,0.2989856095767429,-0.14802160371571588,0.3906454302463934,0.2924933107391639,-0.20393611162651193,0.4149540780778514,0.21691723096134163,-0.21030606696977577,0.4711375287109036,0.008161428800638014,-0.19506518617783764,0.5645619346377831
u4_zcr,0.004382118071971236,-0.17635171059107635,-0.261065249025163,0.41523215628167665,0.004339415152812162,0.23515081688330458,0.40689967034449864,0.4371765443446872,-0.03663290868474866,0.3575773236469827,-0.1408927842775734,-0.1348575459653493,-0.0005282503611222686,-0.09862750885587898,-0.21841734664122148,0.649197332812554,-0.034135669746555,0.330552024159915,0.6427854329999261,0.6470474123364592,-0.10708757591585258,0.43654729126043373,-0.0721232064932865,-0.29248352111133935,0.015330462731534938,0.042599941071358186,-0.07815711011870662,0.8174803950085999,0.02264162718899796,0.3445275604243598,0.8131403614554973,0.8171605653616218,-0.12839048479496454,0.39597288915483336,0.05048629685837322,-0.020037969891798322,-0.015627265955579957,0.2120282903946815,0.14110517447425322,1.0,0.01285496848495404,0.3542057195227343,0.9993121398224656,0.9985142436742588,-0.22879464181966072,0.21257715221235907,0.21287343344981438,0.46410199127811375,0.41030725454414485,0.6464742131679756,0.8153421284751845,0.9999226329685035,0.743600922757913,0.9063304245228726,0.12395638751032842,0.2678104453530236,0.3315056608412844,0.23957420546061023,0.08643703240221286,0.07362033128400296,0.4421545825455613,-0.21685783783727192,-0.37540460956625393,0.6647907937227159,-0.3394801927472256,-0.4493121132039459,0.8166481412013842,-0.46091010492883927,-0.43936479468256634,0.922829604020778,-0.5655470053088631,-0.3646390444219836
u4_skew,0.0013342739086426479,-0.0021025321939383704,-0.0030657542169704117,0.05401546785892918,0.009320080149353116,0.04086976480175582,0.055912072070273,0.048887486534028704,-0.020139830114913965,0.030411224328728153,-0.0007296313821851249,0.009165702381407764,-0.00041099206474494687,0.003083733629769246,0.0068726759639059064,0.03722306167912903,-0.0019875591548559656,0.050492524474954364,0.03690197135809187,0.03791082291358703,-0.005249003795807124,0.0014905059577202562,0.00522356519705145,0.023383966743792315,-0.003919698643695532,-0.0013820655691887665,-0.0071218167400200144,-0.003278294897688565,-0.05718219218567724,0.009566646252326175,-0.0031682669426136927,-0.0034146702976396606,0.0009378205176505118,0.011424644840963106,0.002878573360211661,-0.020498620445802734,0.001816681113995074,-0.0036104693802124737,-0.009403571408769485,0.01285496848495404,1.0,0.00541375155414096,0.012600425426152721,0.012835956322113377,0.004739072252626114,-0.00034732440729617924,0.0024966676368649537,-0.018487518096206874,0.0546997990458436,0.03780535290794206,-0.003323591653101042,0.013102790396892286,0.000370775987809547,-0.010822189962473427,0.014181343565140041,0.02620177792571692,0.03375738350491502,0.015941516412218595,0.010340182428608896,0.008087144116264785,0.05026419522688697,0.012490117773954644,-0.01940804300119468,0.026007108713094352,-0.027153605617348132,-0.010094343027978762,0.0012898320091606942,7.951311551790067e-05,-0.007911147693792859,0.01052623491541526,0.0011819917910775106,-0.009769513654430123
u4_kurt,-0.0047931605272903055,-0.23446539485224557,-0.34321052754420306,0.16660515482255264,-0.000987817878738927,0.3689438763298837,0.1641450068304354,0.20281364300139856,0.043908826935412516,0.2896665389258783,-0.19213485763644145,-0.09152752722339097,-0.002216428725079361,-0.18755530803841722,-0.3151080910880012,0.2809447795728561,-0.018181778638236962,0.5378819456322436,0.2801420781770884,0.2942433193436071,0.02866479170993202,0.3443462443161518,-0.1519805615577281,-0.17655103275389025,0.01109158291287959,-0.12260708734786784,-0.24113133178835186,0.3364302594210388,0.01785167119413801,0.6885252995924789,0.33686766536895485,0.3440927982302055,0.00012200918982989577,0.3245522304171733,-0.10091288247372432,0.0026172882363788355,-0.002467676030562938,-0.03754284525258455,-0.10680373192652216,0.3542057195227343,0.00541375155414096,1.0,0.35401221898853596,0.36146703775358957,-0.02679869846827797,0.24840127955441518,-0.01804663788953296,0.2830219286264828,0.16519125392344458,0.28291808916474287,0.3384782417319769,0.3544719508256402,0.31793891322289114,0.3122103238802264,-0.05500851422275729,0.18477732286222767,0.11333945214430821,0.1318813240031261,-0.06521889482842494,-0.04819409109672675,0.1709405185304297,-0.19357635993429997,-0.4932699882982585,0.290699221303434,-0.2690408354545052,-0.5553924847060565,0.35927476547680604,-0.3665853991002634,-0.5871399175849359,0.3773767027376268,-0.467522671079906,-0.5951173855316115
u4_dom_freq,0.00570535160798881,-0.17618426108072818,-0.260986202272435,0.41168812060666826,0.0030323454217646003,0.2343447638639014,0.40336363701900707,0.43425452780982754,-0.034837747407120895,0.3567719978728685,-0.14062153945438088,-0.13362696714549374,0.0004276467948619539,-0.09862274387069912,-0.21830556995665967,0.6450262485855085,-0.03340658080203971,0.32894914879519305,0.6385617782889884,0.6427291103436965,-0.10739679508904365,0.4358646534186985,-0.07211422193536324,-0.2897548619244707,0.015165198698524734,0.04236198474867826,-0.07883012713516489,0.8134273603960451,0.02229234373354874,0.34220396215066795,0.8090775884301583,0.8131317239598764,-0.1280171769150253,0.3971802602685721,0.050242026665082776,-0.020761494217058567,-0.01691327213614543,0.21091636643963496,0.1390959325597507,0.9993121398224656,0.012600425426152721,0.35401221898853596,1.0,0.9978592271012846,-0.22710518450216013,0.21526669606620863,0.21182688426862628,0.4604859954157313,0.4067657711635703,0.6422843159721606,0.8112907113923785,0.9993952877547838,0.7401290903472252,0.9073826479611543,0.12385637658355476,0.26928842687338606,0.3314101580633931,0.23801397242652325,0.08636536542376815,0.07348068685302518,0.4388524025650312,-0.2154230233965685,-0.3747640713530023,0.6607782737888948,-0.3369245373018568,-0.44786351554069764,0.812679327233573,-0.45871028293382016,-0.4382987498082798,0.9227265504628998,-0.565416001140075,-0.36635726032611876
u4_spectral_centroid,0.005017496034833861,-0.18247495287552148,-0.26936566757263164,0.4162135980265252,0.0043388510172921455,0.2386697695409207,0.4078610689551746,0.4418431266947299,-0.02720017736942092,0.3592215520629219,-0.14671628654444718,-0.1327628486065379,0.0008646218320031111,-0.10487475637186595,-0.22767456534939406,0.6503317990118263,-0.03304137691076508,0.3337173089634001,0.643889666367423,0.6511019211823091,-0.08951874190297501,0.43862265910674153,-0.0780873354229964,-0.2958864887916644,0.015464137431070125,0.037857430077720626,-0.08619123401153121,0.8184840604732507,0.023249380412185723,0.349805180287557,0.8141844757763232,0.820392315831231,-0.10484196706447513,0.397437203501101,0.045507173668032454,-0.021997509933268853,-0.015816561458050424,0.20886794040476617,0.13510020709453446,0.9985142436742588,0.012835956322113377,0.36146703775358957,0.9978592271012846,1.0,-0.1836274867601691,0.21586506187640697,0.20910011549270432,0.46578825373930455,0.4113039788030456,0.6475985542436006,0.816355273709837,0.998543845398852,0.7443465480327475,0.9043616299577657,0.12009812752917176,0.27120744829357246,0.32978584410204864,0.24074486009050536,0.08297745680949538,0.07098679025140067,0.44309519245651197,-0.2210407367995312,-0.38455841959264325,0.66592533611401,-0.34339753224739084,-0.4592185066453988,0.817315588576921,-0.4639805046795388,-0.448423512875193,0.9196238272808825,-0.5709987132738469,-0.37338794936367015
u4_spectral_bandwidth,0.018208358013600767,-0.13195509798711405,-0.15754574628805149,-0.19951991759442256,-0.026800614111945485,-0.06682817793882022,-0.1983599994300718,-0.11901803207896501,0.24589423646126335,-0.11036633211391708,-0.13092309237961508,0.2358689080187296,0.013496139174655832,-0.19434233039283233,-0.22876341785168897,-0.26307368042936885,0.0015997704825012158,-0.1079679764672995,-0.26130694789670716,-0.20841027023075273,0.38419261407885885,-0.051712080920339375,-0.18782153777147192,0.14548898149016173,-0.014311074989705857,-0.2464904566403412,-0.30101727733425004,-0.28514909420113727,-0.014950159134707599,-0.055768768251759734,-0.28348679903018303,-0.24713722335249738,0.5093933043233101,0.011892323886456974,-0.24526950929790015,-0.08384834343276543,0.0029439150162471413,-0.34235010794153126,-0.42761223042301166,-0.22879464181966072,0.004739072252626114,-0.02679869846827797,-0.22710518450216013,-0.1836274867601691,1.0,0.14394310304832147,-0.3469224929042619,-0.3913279666712232,-0.1981113083160337,-0.2622719788075705,-0.28515384516204784,-0.22774251595975584,-0.3729765636311704,-0.15826151047913825,-0.20004901288526813,-0.06684301231875325,-0.23893423169629555,-0.05615932874032633,-0.1684620573110131,-0.14200141929681215,-0.20446569143447207,0.0621554904927917,-0.08528272720782538,-0.24618755674176668,0.12099399432206298,-0.08578314493390028,-0.24531174898519584,0.16918271119672065,-0.10105374530177458,-0.15635872462570807,0.1715760982587768,-0.1713315399312663
u4_spectral_entropy,0.0016760246216651713,-0.17095000564606974,-0.224100154020851,0.011951629031040927,0.03804570438412521,0.09716890975517777,0.009488560659547016,-0.006110281590693685,-0.03294801930755041,0.5874610177269349,0.01220068030524552,0.1671900452867414,-0.02464645895978059,-0.22429960881055294,-0.29011765733965655,0.03661430863300991,0.01489933796750904,0.12737450188627794,0.03541458168311581,0.03076167891616079,-0.02664826554018357,0.7596174233079013,-0.05065695368777772,0.010316041754962077,-0.009623720090904113,-0.24103802538294108,-0.31567857950027567,0.06142956506259282,0.03363068971122734,0.18019468411335435,0.059116274642280295,0.05773952099565493,0.0027296735157910914,0.8811986945615056,-0.09726925783680863,-0.07277071032066557,0.0027043846053936434,-0.2869534632569893,-0.3598583967682048,0.21257715221235907,-0.00034732440729617924,0.24840127955441518,0.21526669606620863,0.21586506187640697,0.14394310304832147,1.0,-0.16445952236508415,-0.18328195185671645,0.009910448780294547,0.03659128802344237,0.060382014434449974,0.21388447109936656,-0.03315303708664191,0.2296937686874067,-0.016412591550770215,-0.06911180021695246,-0.03973380732288177,0.033639535564794855,0.0012902466838174262,-0.030892940110305828,0.020381004645152107,0.19185060041322496,-0.25476578049113086,0.06780179231526787,0.16586964011613842,-0.29514121825455364,0.11706521359156216,0.14259092761314682,-0.31065978470328653,0.2817225974644881,0.0643930053925443,-0.3581896584719764
u4_energy,-0.011897313758413332,0.47218607637460597,0.42019698997327604,0.27803632682147994,0.03528860381708523,0.10513140234621685,0.27401167208227684,0.24547703488615769,-0.15783185089090285,0.1390933001552998,0.5407413840293825,-0.3020114446032868,0.0012466682516688208,0.613165984643262,0.5612981494273603,0.3643237174146668,0.004518111498764557,0.10318352922299179,0.3613627184339565,0.3515860246464677,-0.1908143574984656,0.03218742062125172,0.6830285934555769,-0.17141869978560637,0.009029673542799878,0.7116660756686668,0.6930174754457704,0.34173123078594947,0.02331200157223474,0.0252613519539615,0.34010721356030915,0.3364013555408717,-0.23314952025143465,-0.04476918014830871,0.7929228496629096,0.12947292646268885,-0.004032043484239375,0.9186409613126035,0.8711256928126562,0.21287343344981438,0.0024966676368649537,-0.01804663788953296,0.21182688426862628,0.20910011549270432,-0.3469224929042619,-0.16445952236508415,1.0,0.47115405629681656,0.2763244476615891,0.36264618848007363,0.34158372030762424,0.21138980214038153,0.4641567869299081,0.10435766022423551,0.6729357574820432,0.2275975475567728,0.449381164516127,0.04883927258138618,0.6593189051375052,0.6346268990965919,0.27716483109383516,-0.14819608470240636,0.1931025537133545,0.3042148076329824,-0.21130726933092536,0.2079399435210324,0.2555216642065066,-0.21589445751453645,0.2480587954952641,0.1112521884304671,-0.2063516653122943,0.3196256496846455
u4_energy_ratio,-0.005764881558015158,-0.08974444852911088,-0.1382518521071159,0.39760843949721925,0.020952353283171892,0.22877441634436185,0.39141554520159527,0.397425368856992,-0.07793569844645289,0.30702395439319097,-0.07375936334010795,-0.5425687037396141,0.008990747604083412,0.0031571498784947376,-0.02823228899320599,0.517987880677062,0.014377593097283288,0.2948567021090855,0.5129717739338352,0.5176992669695017,-0.07321446300915387,0.21898582595833294,0.011466129836900344,-0.38935452548954524,0.037435605074569146,0.13840865752771292,0.1541951948049984,0.5847326997364035,-0.01693008743162886,0.2809700457953125,0.5833437759253685,0.5857983681801444,-0.13934413378751456,0.07665435653115162,0.13518194383186702,0.12525855285821486,-0.0202146800019813,0.4912042760143678,0.5603955264307744,0.46410199127811375,-0.018487518096206874,0.2830219286264828,0.4604859954157313,0.46578825373930455,-0.3913279666712232,-0.18328195185671645,0.47115405629681656,1.0,0.3938245352219707,0.5162206580878317,0.5846649532788525,0.4622583468692592,0.8004878412408086,0.32504501621302284,0.17067002357232494,0.204806621294077,0.3415882784146864,0.16245356464540947,0.11084554100375314,0.10033047318172719,0.4307378021267803,-0.22415353899492657,-0.26283090295316286,0.5088182431941851,-0.31498520856845014,-0.22256215445256944,0.5223351715057788,-0.4146873866107348,-0.1499341575734478,0.29928471076012964,-0.5038147271939526,0.0011866490635062156
