file,class,u1_perm_entropy,u1_sample_entropy,u1_kraskov_entropy,u2_perm_entropy,u2_sample_entropy,u2_kraskov_entropy,u3_perm_entropy,u3_sample_entropy,u3_kraskov_entropy,u4_perm_entropy,u4_sample_entropy,u4_kraskov_entropy
a665_AV_decomposed,absent,0.6388211728155058,1.4515458023433152,-2.7379278683858708,0.7867405281088636,1.1640525682956966,-3.6652490231709347,0.9669299527345195,0.9545252921760005,-3.776812873057806,0.998211713008084,0.5879801773963682,-3.7765963892192485
a665_MV_decomposed,absent,0.78689170327319,1.3514707462062605,-3.745459966212149,0.86813209073855,0.8928725163270032,-3.7043427144487646,0.9975844695532955,0.726334882924298,-4.017902179546625,0.9862295700009274,0.33488011147784197,-4.479925245027597
a666_AV_decomposed,absent,0.5063284347603701,1.6892106781432812,-3.4980180605892004,0.5615498030521955,1.58159107677686,-3.9629125031055343,0.6601681237505372,1.2895304224172268,-4.229367553337336,0.8811399515777368,0.7502243497315241,-4.712504306868644
a666_MV_decomposed,absent,0.5203725247265313,1.9233358270165075,-3.837279140097146,0.6422700938570084,1.8525461262063003,-4.1871768783217975,0.6975387108362342,1.5448717856704193,-4.423583311222289,0.9108110314797355,1.1378330018213672,-5.236735756537898
a666_PV_decomposed,absent,0.6363703375927804,1.766672634798208,-3.792191469427931,0.6845668981983202,1.1950441735816162,-4.105481946619487,0.7591071837974083,1.1224347551783516,-4.2147833615108725,0.966562758912142,0.8608176697435358,-4.7619850616629025
a666_TV_decomposed,absent,0.6794201411513271,1.6281240231456084,-3.905360390424229,0.7633514293358624,1.3569754909150393,-4.3107018418477905,0.8716746074645525,1.2452488442235758,-4.782338240012993,0.9471542160992357,0.9347710581742585,-4.831155636941623
a667_AV_decomposed,absent,0.6357121149868886,1.1789673889591972,-5.065570643745617,0.7995825375403112,0.986751546991215,-4.957797677541506,0.8572004055533463,1.0345631240364936,-5.074659162630337,0.9308607561676948,0.6998493542778154,-5.8457177867066905
a667_MV_decomposed,absent,0.7318653133634311,1.549934106470072,-4.840942229970936,0.827557726128703,0.8799476078605137,-5.11789720667772,0.8716782103279476,1.0265410502985912,-5.277819748278405,0.9138896228773534,1.1753049094563381,-5.714600697268051
a667_PV_decomposed,absent,0.6642491089114531,1.2183548661883032,-4.388311385755411,0.7475875749942955,0.9664877734221488,-4.4738690192412855,0.8228838722221039,1.566655307714374,-4.6451054349608425,0.9131002031008256,1.0495226784715699,-5.376914384484912
a667_TV_decomposed,absent,0.7146027974809644,1.4951575073288432,-4.4437616151116766,0.8087517589242991,1.3873886526753232,-4.744008600712436,0.8970415028547131,0.8840474025959364,-5.392337600869717,0.9448684082912173,0.48854443977229645,-5.931144794935913
a668_AV_decomposed,absent,0.5799728633733073,2.022908714347314,-3.166237940338677,0.6324542691315441,1.9827532941317498,-3.2700675138147046,0.6933215682845641,1.8054986451111938,-3.472516526872596,0.7775543402818916,1.4735562077413098,-3.842218494970237
a668_MV_decomposed,absent,0.5129885821377779,1.379457626628107,-3.678410683136038,0.6151271276642996,1.65610267729109,-3.4934102494433947,0.8081711414506727,1.2139473426858245,-4.312664616748761,0.966180064757742,0.7793482654680115,-4.45122178740507
a668_PV_decomposed,absent,0.52340204967141,1.8629551713944832,-3.5181164899792376,0.6744931054534271,1.4803594387747974,-3.3242889375481317,0.798541268438669,0.8984365552100437,-4.118859283665933,0.9378799757415733,0.8645471270864628,-4.566470007711977
a668_TV_decomposed,absent,0.5158701728970508,2.0331747867777583,-2.9560349055075896,0.5901571805945929,1.7271203899927723,-3.0435978401571475,0.7721215828266331,1.2585404524412833,-3.9198644166249332,0.9803244174226895,0.523451251310689,-5.108285573715697
a669_AV_decomposed,absent,0.7214192896851027,1.0670710391984397,-4.60368487484591,0.8080365218974738,0.6713186218528747,-4.979164306878544,0.8718618690374443,0.43255839876368885,-5.157199750329387,0.9382493429215515,0.6398678306147628,-5.49901894892685
a669_MV_decomposed,absent,0.582493424579444,1.6242877359205719,-4.033928715591011,0.7380677871171987,1.6426412146922944,-4.364100719234433,0.8164430894727679,1.4515493686389773,-4.742406566046154,0.915659480054586,0.8047484210303418,-5.166345770078975
a669_PV_decomposed,absent,0.4983634689439805,1.7002374846808732,-3.727710992143532,0.6458445286275265,1.4581450978787742,-3.7731817859262122,0.8995502693184046,0.7041970167465255,-4.922766902503757,0.9533598207843978,0.6039140741516494,-5.134729326587064
a669_TV_decomposed,absent,0.5610676116944827,1.680842571384764,-3.7231587254048097,0.7476855414640747,1.0976399988491512,-4.334047581523261,0.8397520240614654,1.0736724322828421,-4.797176408396777,0.9532454737759181,0.5380916539654563,-4.996199588315503
a66_MV_decomposed,absent,0.578195134531878,1.6507597819959012,-3.181282163728281,0.6594921373247891,1.13045374017577,-3.6037746109312048,0.7188313837428398,1.0397318629070311,-3.827260910286088,0.7855980689355198,0.9902139578993089,-4.157590483818091
a66_PV_decomposed,absent,0.5840013720821235,1.5233633036627565,-3.134988678870924,0.7006586087250218,1.2307522799271648,-4.027339728278608,0.7654136342707338,1.521888841505808,-4.42751015909884,0.9496206633055276,0.9978529717452882,-4.384227490469292
a66_TV_decomposed,absent,0.49648801793109215,1.6848860939774322,-3.263126625939039,0.6564842014367503,0.9583900168204382,-4.149800407001659,0.7130933147279234,0.8066112846497344,-4.483923555351029,0.7974471834763114,0.8135234105382357,-4.70393331937002
a670_AV_decomposed,absent,0.5730564465382556,1.8709565108890158,-3.906953755782822,0.8444901181231215,0.8951716190013903,-5.6020179697592605,0.9073493999805021,0.659185552587344,-5.634847372849031,0.9502743636090667,0.7768634023762245,-5.745714528146919
a670_MV_decomposed,absent,0.5732113454782577,1.681021693091731,-3.9575406657238217,0.8170065221268413,0.7996614889415963,-5.550112115382313,0.9428395093298453,0.508790517492494,-5.5636434137936694,0.9987940483429305,0.2118454805315926,-5.937723762861286
a670_PV_decomposed,absent,0.5917062074090544,1.7226692788756528,-2.737044156022451,0.6718505939145323,1.565968047185762,-3.530769592296874,0.8189588959081585,0.9520159201049456,-4.293564014426484,0.9212753866424768,0.8492426123813408,-4.468527729165644
a670_TV_decomposed,absent,0.6276112822402707,1.0789890174839456,-4.397317153226543,0.7998574411836604,1.3255581259320055,-5.511155694813872,0.9352956736779838,0.8975561981326913,-5.798347249199293,0.9859838513007639,0.9045335748880976,-6.100507281737403
a671_AV_decomposed,absent,0.5561275674553291,1.7126484675753815,-3.326501052433043,0.603309388100432,0.9877025503484009,-3.520841015983887,0.6892822744659958,1.483286627107125,-3.6207230771391155,0.7576128007351305,1.5550438403681854,-3.959971133174739
a671_MV_decomposed,absent,0.5631889190258441,1.6879095278755032,-2.944700640005556,0.6678615035958595,1.234113349055652,-4.0570724705989045,0.7861895571526463,0.6101056798289648,-4.614650937297562,0.8646888255032913,1.3172872720614133,-4.664006069251784
a671_PV_decomposed,absent,0.5145127650410398,1.8607523407148236,-3.165162775789949,0.6126403938608956,1.570539055080221,-3.6327642432323417,0.7048949893373294,1.2895413563956475,-3.9656742062816344,0.9037564582280206,1.2864322051508081,-4.541489706447009
a671_TV_decomposed,absent,0.6277195562674355,1.5691347631242432,-3.565641475368314,0.6932860638459791,1.1350858594319404,-4.000920010433307,0.7587066765916671,1.112566627538192,-4.188869778850203,0.925813485678747,0.8988161013508839,-4.933268576738928
a672_AV_decomposed,absent,0.5408284277700314,1.1462333789814305,-3.3023414798204014,0.6322911068493839,1.185503581598729,-3.279770994697861,0.7352444804204943,0.9989309007804479,-4.115745830247303,0.9680536532511306,0.643894222750886,-5.040656546226804
a672_MV_decomposed,absent,0.6690496703949093,1.2086830558823105,-4.339520991504277,0.7217891969320114,1.2239676469037992,-4.624198913521131,0.8654166906922051,0.8081698365041085,-4.97618359448085,0.9714203557840501,0.6997484960892086,-5.496812184813725
a672_PV_decomposed,absent,0.5690378817227688,1.8712056961202468,-3.6618181409345283,0.663761646661179,1.0635521980698799,-4.342526673321312,0.845336619698712,1.119480961576445,-4.755233668887159,0.9230433576363999,1.0557841031679032,-4.881471706000428
a672_TV_decomposed,absent,0.5763116924342021,1.5618396981604021,-3.6578996946158453,0.6377898472502808,1.3717958240519228,-4.077484709757534,0.7174917762159861,1.321755839982279,-4.401724341379489,0.7872549396421893,1.0241046973226327,-4.855397534861605
a673_AV_decomposed,absent,0.5395913062080792,2.106840515867602,-2.609784210658538,0.5747303751282858,1.588243012027432,-2.571208712913835,0.6549323515793005,1.736699692044905,-2.954422927584446,0.9432138183865854,0.9647871671532254,-4.224589743578096
a673_PV_decomposed,absent,0.6107822766482879,1.5362124938591177,-3.31957119033269,0.7772278147567923,0.9935349989556581,-4.457509504205517,0.8289985829148739,1.0012212519892723,-4.466300832257942,0.8970320646579019,0.7620127364951217,-4.480409617089156
a673_TV_decomposed,absent,0.5799315263692734,2.011753411639164,-3.451977920091985,0.7816864481584881,1.5592988765636258,-4.006736199685217,0.8892102054410215,1.0594546981937587,-4.2804678708498285,0.9626343585086583,0.9862553532813891,-4.327835688600556
a674_MV_decomposed,absent,0.5772583413903897,1.7212825509684664,-4.184793362673845,0.6188214678692378,1.6316885213688197,-4.380673622559578,0.7007463713117407,1.1770223429177327,-4.884652051375276,0.8571034189075687,0.4622171176612926,-5.8148977528226995
a674_PV_decomposed,absent,0.7844052729240626,1.238440811155759,-5.557989232188841,0.8654744466052268,0.44433801560068337,-5.725864053656324,0.9409927637693565,1.0595768789985525,-6.006829688443134,0.9898981101957417,0.9984210463252755,-6.25440529738735
a674_TV_decomposed,absent,0.5597021869420769,1.9181102607775018,-3.7460551047628963,0.873211858851253,0.7301079093813749,-5.066759629212963,0.9254520763964983,0.5311864146352427,-5.146779441952888,0.9658248661696588,0.4534499650250094,-5.3196831460854535
a675_AV_decomposed,absent,0.59125068195733,1.6987690011821996,-2.923397701075719,0.6811559523849113,1.459642166000152,-3.5169251743993826,0.7893186260319744,1.463518842409507,-3.8738016740021193,0.9340204822169658,1.2738476397095024,-4.172212669825822
a675_MV_decomposed,absent,0.5796459094848608,1.3218394834936766,-3.553691624452746,0.6670765496499576,1.5842848083947572,-4.058090984589007,0.7464029021321482,1.0981878404443988,-4.41129017430467,0.9361452830147582,1.05567351626712,-4.825127454459291
a675_PV_decomposed,absent,0.5174626161142706,1.7395342083236585,-3.4157521657355723,0.5965670955785414,1.877879463729224,-3.6525500688822676,0.6585820518272497,1.532834349294467,-3.8813981270332976,0.9076469593875267,1.4017985476557984,-4.82720389751698
a675_TV_decomposed,absent,0.6141288459106865,1.7819071727849456,-2.478589978590092,0.6680755157844694,1.4141399632743048,-2.830046867161366,0.7417962766953,1.3788655196912791,-3.1990397798509935,0.8665404705087278,0.9781010716669027,-3.8612931304951017
a676_AV_decomposed,absent,0.7642852350247819,0.35408981145964735,-3.928315599575293,0.9961727022731746,0.0774414074560551,-4.4003405263253805,0.9859743885763377,0.05979036821417425,-4.339493382245522,0.968423861055221,0.06807855844995059,-4.296933131113604
a676_MV_decomposed,absent,0.7386256051870744,1.692516082126465,-3.007147562516505,0.8460105321665212,1.2072407810905328,-3.3347380087233205,0.9029121277523751,0.6490589312417429,-3.6463357105872873,0.9902599486409587,0.24672537058303556,-3.693861783607428
a676_PV_decomposed,absent,0.7475047628656037,0.8895507477209761,-2.9071123464011555,0.8695448041309634,0.9278714945398835,-3.5254516664183067,0.9522902167866338,0.32026323148660996,-3.692157814624597,0.9879692448144843,0.36463618240416595,-3.800859020482741
a677_AV_decomposed,absent,0.544612216371309,1.8831718084216036,-4.511270966242132,0.8361642315207591,0.9394928342967619,-5.408069833623629,0.88517202535615,0.500582746948802,-5.578126652102486,0.9551124505685517,0.39524643830157935,-5.70434418202225
a677_MV_decomposed,absent,0.496197026576635,1.5875961705189288,-3.3619552287875933,0.7729092439184757,1.5858822194431046,-4.892491175369705,0.9166436937929694,1.0333951018442598,-5.2352234393277675,0.9609518805919425,0.7440091036397197,-5.436550388235486
a677_PV_decomposed,absent,0.7839486847514404,0.7811506315932156,-5.461464561525534,0.8717411450178653,0.4384831532832409,-5.536025368035054,0.9207623227249663,0.22122955759776125,-5.6455464787081935,0.9558386632032547,0.5640885579559555,-5.871748353073602
a677_TV_decomposed,absent,0.6144749544622481,1.6314706274338835,-4.404715039678208,0.7641103634785515,0.9713795594014153,-5.075509887970134,0.8654551615130585,0.9944152402735631,-5.422172271855209,0.960161967883606,0.6615375420201263,-5.8029974363674155
a678_AV_decomposed,absent,0.86527004699532,0.5819791687203155,-5.122893759248918,0.890138530466203,0.6117964771097368,-5.223890035317832,0.9354652935771024,0.25040033130095646,-5.546408816412543,0.9735197726283137,0.274100224207494,-6.222637652801793
a678_MV_decomposed,absent,0.8714259555555626,0.3502309784846686,-5.186460746703221,0.9328171866518445,0.21527483617872767,-5.525670029007034,0.9774209337475074,0.19229382755371904,-5.698153575921691,0.9993539512608222,0.21106888640149746,-6.163074121453914
a678_PV_decomposed,absent,0.8668448200793727,0.5084653215599554,-5.172069565344134,0.9082045230759771,0.188701547738868,-5.526221190234685,0.9388776964703284,0.08736096240673842,-5.735246353741846,0.968412287081772,0.13105716455817112,-5.675431345831531
a678_TV_decomposed,absent,0.5674768848277827,1.526466391669679,-3.966886227337553,0.7049270453436807,1.5370977574870153,-4.520853276409386,0.8787469412990493,0.5624697338035135,-5.020110543673156,0.9590806801368857,0.46016909440830794,-5.479792354713564
a679_AV_decomposed,absent,0.548014702256978,1.7610508126087219,-3.049575432098405,0.6498031656382818,1.4479879301251533,-4.1665190287994625,0.7091790065003258,1.432172255302293,-4.285922262585442,0.77789603020059,1.3168769513119176,-4.69072840960692
a679_MV_decomposed,absent,0.5098074293464371,0.6571869911875929,-4.362004429062689,0.5651800932822052,1.867745376205818,-3.8840088627635003,0.6939908491540954,1.3806732108494326,-4.580597998083831,0.9550818805881599,0.48298020302877276,-6.078478750302678
a679_PV_decomposed,absent,0.7085826215639672,1.5581446180464378,-4.796699538346732,0.8436425675398389,1.391113647555779,-5.00217650929297,0.9141361849179619,0.8675232689226334,-5.321365211783768,0.9519376530834877,0.9797145499646149,-5.487301664833418
a679_TV_decomposed,absent,0.608562220959989,1.354652826712578,-3.798642102381139,0.6608529684755532,1.5062046577924042,-3.7362607058468846,0.730369419269281,1.0397032870129495,-4.293265602080873,0.9001402570433721,0.5825501214724756,-5.074470285838564
a67_AV_decomposed,absent,0.5121681190272386,1.8177785618668005,-3.1519249880901814,0.6686555519422996,1.3761232147203764,-3.8104349458137188,0.7327112611318423,1.0778606296234274,-4.016770078306885,0.9438022463333943,1.0882604480487403,-4.715403614252417
a67_PV_decomposed,absent,0.7461806208770081,1.0719392673249268,-3.7585169367923443,0.8168825229626056,1.1009056285661651,-3.975852454811199,0.9948934754458342,0.22858819939905028,-4.360769924265839,0.9983353946313427,0.1860906732975742,-4.242792268231894
a680_MV_decomposed,absent,0.8254659154423044,0.18861138131423053,-5.5494968290585005,0.873636919703418,0.15511734629612967,-5.793551105111422,0.9429061586417246,0.14905305490561016,-5.866094163361834,0.9742227738843305,0.12412487245455343,-6.238388670617323
a680_PV_decomposed,absent,0.835249743857464,0.8935583800914721,-5.760827479109472,0.8729412448250669,0.17337746345204616,-5.912320514938307,0.8976432433395375,0.2515233819461907,-5.78324566740137,0.9270440517395863,1.2249267593739188,-5.928296752331764
a680_TV_decomposed,absent,0.6069111340003945,1.1030103166478031,-4.0342092604934665,0.8187531400569931,0.4051403704785509,-4.96278671541902,0.901856849455522,0.2192405522340094,-5.304644756461218,0.9488403281095488,0.42908983047107846,-5.535317126000796
a681_AV_decomposed,absent,0.8043982054383868,1.5271292649712802,-4.933866062187833,0.8847613176623905,0.8863358267293695,-5.142427380657259,0.9585792861728488,1.1113888752470582,-5.251674966512227,0.9906211802520289,0.4131663283168857,-5.492836208584049
a681_MV_decomposed,absent,0.7415898925214275,0.6346595429687664,-5.4097449787556515,0.827651272662549,0.44055886675644873,-5.566753581565757,0.8877334511570095,0.3199220022936527,-5.756526276551207,0.9260877111540432,0.43164103085823846,-5.63363174958656
a681_PV_decomposed,absent,0.5197823072648142,1.9574265911164856,-3.8368915120453506,0.8508338953148433,1.4020125302289224,-4.854113873072543,0.8804045054369214,0.6541634324776361,-4.879012768166821,0.9284514858258801,0.5237052866296478,-5.036152245101403
a681_TV_decomposed,absent,0.611975407299553,1.0970785460361456,-4.785134176126934,0.6976208082864945,1.0546860383062084,-5.025228950610711,0.8821316479445857,0.6227994203277116,-6.123363993119226,0.9519399216728484,0.1399588782670558,-6.275021421008257
a682_AV_decomposed,absent,0.6705663668266396,1.6176910541907101,-4.082130424515971,0.776644713814668,1.254642550528547,-4.570158663925722,0.8786690324262225,1.0434169568631224,-4.833698274852712,0.9876611587484583,0.9281782006555344,-4.916259467531494
a682_MV_decomposed,absent,0.5176418883282854,1.3889114785518328,-3.5514229389762413,0.5956351699318024,1.8912890645749234,-3.1042092706800695,0.855483825942826,1.0013133776812992,-4.997763309005893,0.9700597054581392,1.0369226894841732,-4.974774585072866
a682_PV_decomposed,absent,0.5822119231366504,1.819817422023042,-3.108221450871776,0.6351176465065054,1.7486673261731764,-3.3088056841942395,0.6960787300321988,1.1835381591666985,-3.6724583828968944,0.7679132322945861,1.4681517866491722,-3.7486880372147953
a682_TV_decomposed,absent,0.5283094086058514,1.5377884541184736,-3.04714626091769,0.5751854366271114,1.926515601748294,-2.9064570755290706,0.6775314002221028,1.5243479559054203,-4.008667645539044,0.7823487981174865,1.230201156543062,-4.551650257691457
a683_AV_decomposed,absent,0.5839604694201567,1.639743261929326,-3.0450449095868164,0.626038974227688,1.6110409050294496,-3.132299103913801,0.8157534796157194,1.440456580727721,-3.6836143378829878,0.9048456088030552,1.538071152591905,-3.9628140407735044
a683_MV_decomposed,absent,0.7716027824493863,1.6146348060012123,-3.5592593779030706,0.8475247364267883,1.3370119498324293,-3.449366148114011,0.9024497485018034,1.308552081833775,-3.71123492443626,0.9819663892107509,0.6922129128910476,-3.882344409784449
a683_PV_decomposed,absent,0.776684419947127,1.0333873351039566,-3.493216187788887,0.8466424815377771,1.1005647787123798,-3.418239528304099,0.9032855050319741,0.8865760239438147,-3.602243678692137,0.9980982060622443,0.770253535834347,-3.8437831871583628
a684_AV_decomposed,absent,0.5105853029629506,1.8398787175719573,-2.7182261780488455,0.5747981685863544,1.9406050968253936,-2.6793931728820928,0.6920543476222609,1.744419865390244,-3.157876538620908,0.9733543780809041,0.18784551441277972,-4.8983665603838284
a684_MV_decomposed,absent,0.5782054178610792,2.0197692101931732,-2.827552398275091,0.6274748304431268,1.5313597007326092,-3.002229111682512,0.6933673723273465,1.2221391404150108,-3.3319235915043457,0.7672757577125856,1.4308245304650757,-3.6077770863462106
a684_PV_decomposed,absent,0.5798286723295967,1.6588517124203803,-2.5549638748436374,0.6387561163176471,1.645245652991073,-3.0460923477964714,0.7448723410545354,1.201421782534312,-3.5668094141353937,0.924624187940976,0.7340129857305717,-4.395636343078858
a684_TV_decomposed,absent,0.49628207171016736,1.924376701444816,-2.9896173322394324,0.5816272124309726,1.6845800625918617,-3.2593866115343317,0.6611313038930783,1.554116046401419,-3.4103328213121795,0.7161988026674347,1.4358561073675224,-3.5835483750351136
a685_AV_decomposed,absent,0.5763891555763814,1.7694895148678702,-3.4143980399753913,0.6571936291869219,1.510023895963923,-3.9594443185762076,0.7651820375737814,0.9815432837453695,-4.566704641093128,0.9904044634462388,0.29427218653098564,-6.102148927560068
a685_MV_decomposed,absent,0.6858124262185684,1.2336359961494632,-4.3367304885398115,0.7833353389072989,0.7814913072089807,-4.677127126432846,0.8557372291140238,0.6742691393858845,-5.111095285362226,0.9277706195738746,0.5622025966607627,-5.48388954138774
a685_PV_decomposed,absent,0.5875623238068164,1.6315324461402898,-4.015765018393119,0.6348975955633368,1.8617667832589877,-4.035161742373517,0.7238570009817017,1.4595695781942166,-4.377922315382851,0.8008618640247706,1.489816606484528,-4.678342753360012
a685_TV_decomposed,absent,0.5680992879192717,1.4257749157712798,-3.619068258076643,0.625916168629843,1.1522132225103563,-3.7797546260720107,0.7111634641463633,1.0309816296244578,-4.230435086181973,0.8890845776351629,0.3037081696127673,-5.502623521943723
a686_MV_decomposed,absent,0.5199882577127461,1.931417141752439,-3.694726195372694,0.8641694383915378,1.1577101558266527,-4.958703587989075,0.955413809816233,0.7568793250759508,-5.279625221806106,0.9993374419528395,0.4762408889271788,-5.421601372358901
a686_PV_decomposed,absent,0.5131149337555587,1.291803517698902,-3.480464919559929,0.686872964036426,1.0437038838131159,-3.751809791112211,0.7900699394271506,0.6877134649840407,-4.230384419933707,0.9182944222666807,0.4457380040514289,-4.663237052528669
a686_TV_decomposed,absent,0.5221009805613983,1.6200068637832092,-3.0980934973597654,0.706052272227895,1.1760163066155773,-4.021135165070203,0.775879557087147,1.3242282398946732,-4.06689769543896,0.8551931105584124,0.9228812465920753,-4.458723527718777
a687_AV_decomposed,absent,0.5165976180322244,1.7906551068847258,-2.3974216261535153,0.724590101921642,0.4227234463374428,-3.334142151288157,0.8363852888718537,0.2804024181673453,-3.56019975442982,0.9965752653841573,0.20668830531403384,-4.095604957845459
a687_MV_decomposed,absent,0.6861995466419946,1.49027727633935,-3.9793616059968793,0.7374022406296865,1.4406208176475503,-3.9759130039783033,0.7940991107379415,1.2754842406944604,-4.195338856817307,0.8537919065120207,1.205255298459168,-4.400727102314732
a687_PV_decomposed,absent,0.6851698058088576,1.7202123179358113,-3.5068367011520616,0.8957410245261722,1.395992940198913,-4.457064316308579,0.9662511070274341,0.1667721088293552,-4.508027053500807,0.9827202924016698,0.17240794056391298,-4.497232600307565
a687_TV_decomposed,absent,0.5082390400008168,1.8023865618020736,-2.069037433755094,0.7607098715163777,0.6175434709782351,-3.6820608730395055,0.855481891703831,0.7014251658712765,-4.23584523675648,0.9218183147463139,0.3188259991166023,-4.303533840235498
a688_AV_decomposed,absent,0.7163397582884031,0.508031533192239,-3.9714593625007515,0.8647687316480266,0.9998536845709283,-4.012696176239795,0.9596269771294342,0.6511801988870554,-3.8908219245528253,0.9988790171190968,0.12774044102787896,-4.110604173523078
a688_MV_decomposed,absent,0.6137350574310182,1.692174763798425,-3.0438892803890507,0.7875084325678979,1.3530046173555694,-4.037688236658345,0.8987206307126129,1.0277862360994776,-4.337001249459678,0.9708353113218181,0.8534239067113003,-4.569511940408343
a688_PV_decomposed,absent,0.7813778067296657,1.3115831037859182,-3.652298866774781,0.828394963331243,1.1188631296045495,-3.6992954606186714,0.8863421534797684,1.0758419111691395,-3.823141880396567,0.9531598839844783,1.2219738710604655,-3.9048841092498767
a688_TV_decomposed,absent,0.5548629265391869,0.33174103768031526,-3.458156488281171,0.6135453159388131,0.31076370999831165,-3.604503993184447,0.7207335177727021,0.43047097390320743,-4.001129870227104,0.8161541168731525,0.5258029910303645,-4.189810070390451
a689_AV_decomposed,absent,0.5352985900800616,1.9782754335570616,-3.581502182729288,0.7464635060412894,0.9875390627114211,-4.697401011259875,0.8603288144833922,0.7237700407739222,-4.825188884171424,0.958493017860863,1.3638389073159964,-4.746292587016204
a689_MV_decomposed,absent,0.7261776543530841,0.8231379277220602,-4.389246733791169,0.8560402374471942,0.49113569157332576,-4.642504241317517,0.9382239028979208,0.9709245941924831,-4.395846128080078,0.9925764642383917,0.4983006310738292,-4.331651680551395
a68_MV_decomposed,absent,0.6686427191665338,1.0746912066396703,-4.673475064126547,0.7750338857582003,0.8770494264882537,-5.333968695289518,0.8476205309100013,0.5072233591415044,-5.308544009296743,0.9783131548614838,0.10860404043110278,-5.698921624998046
a68_PV_decomposed,absent,0.5832748968268604,1.4436952756278598,-3.5246836716294485,0.698193051112401,1.1970690280091136,-4.032002485309625,0.8813066739352006,0.8316051099472723,-4.346517511527584,0.9798702333616572,0.5532318173254944,-4.402001125651373
a68_TV_decomposed,absent,0.6789027722179858,1.121532698392416,-4.3078865682812575,0.7996405597200089,0.6382378539767435,-4.920448545025956,0.9203856430305758,0.31695708237641346,-5.465569943512894,0.9656291054074815,0.11404139368287831,-5.625236736788186
a690_AV_decomposed,absent,0.6572293385039798,1.443851658092303,-4.6747334942375955,0.7624723335930642,1.1790576538868187,-5.02740155100022,0.8798907132530347,0.6112802746649846,-5.5992480449488395,0.9324839084204618,0.2722174850593473,-5.7964499131703535
a690_PV_decomposed,absent,0.6691073687086038,1.802240746695398,-4.9043079052973875,0.7983218206524998,1.5518087995973588,-5.157356087260541,0.8808613412895662,1.3169293966053393,-5.154957655014743,0.9314093699512397,1.2345712878255337,-5.567107582428565
a690_TV_decomposed,absent,0.5739951886074375,1.559627705421154,-4.062813576149295,0.6349908760415928,1.5505974124111022,-3.973019433777762,0.7896687416160143,0.6760170353382269,-5.085785123045915,0.8636999120652161,0.7443677038650662,-5.19158974219651
a691_AV_decomposed,absent,0.5841055631678362,1.7970818973503322,-2.906954529927285,0.6359754477353794,1.8080511568261195,-3.1036569148543274,0.695470846535819,1.4859937213429244,-3.3264333951534164,0.776547398802021,1.310128310283696,-3.6805228600016466
a691_MV_decomposed,absent,0.5166680968144626,1.9225092188902944,-2.929424480980316,0.6523231904737078,1.8237218199309417,-3.3992416906897427,0.7806961745817761,1.5260563034950134,-4.348354036716652,0.9193986441567975,0.6694955390223242,-4.754564508556595
a691_PV_decomposed,absent,0.5289223104185236,1.7985589126167347,-3.249227250507147,0.6495695152062723,1.6442846437641254,-3.202208480905524,0.8391031996222424,0.7804821297898936,-4.107317128811215,0.9279636604701678,0.5147178326723952,-4.262935581727715
a691_TV_decomposed,absent,0.6161761942912654,1.8667033768173926,-3.4012292229850267,0.7115651435280763,1.6978521925836427,-3.912755927011079,0.7721017505153672,1.44758343478796,-4.221349410691158,0.9264962903838873,0.5047888201295361,-4.464950467323711
a692_AV_1_decomposed,absent,0.5550725614843548,1.3931589146252803,-3.0529504590521226,0.634392949699708,1.1171804613969445,-3.438081411137386,0.846383762702485,1.432739858330006,-4.1244198929139015,0.9372255423952527,0.7488371149726191,-4.247991162144799
a692_AV_2_decomposed,absent,0.5226469102463622,2.0663122502376634,-3.5023011458739495,0.8004582502589421,1.240196831790788,-4.2767305672744,0.9020689209816191,1.6890910603051523,-4.435392942216631,0.9860330412604417,1.3754704430588207,-4.359661508106398
a692_MV_1_decomposed,absent,0.7678052973395734,1.0015044514274414,-3.3240452041448156,0.844987482697882,1.1440494671641126,-3.4152117137822726,0.8983657009702555,1.1351992839990932,-3.451562805257182,0.9718502120951718,0.7721926414189707,-3.5195994804900446
a692_MV_2_decomposed,absent,0.7689335227955899,1.3775573634716634,-4.141058196902713,0.8678387712894585,1.235649660979461,-4.144698627033132,0.9273506128807328,1.2174734915447898,-4.274765787055958,0.9997696799114467,0.8020490466088251,-4.510172281440995
a693_AV_decomposed,absent,0.7872359510845922,1.3172569571130135,-4.1236831687503495,0.8489974093860352,0.6021078609602539,-4.443850455833696,0.9086548164184015,1.0085697558353186,-4.259009461222649,0.9812874832356367,0.7265915057633864,-4.7201197404091575
a693_MV_decomposed,absent,0.5998721049087918,1.5538543906457662,-3.7249985218901536,0.6406542272552481,1.1616095816557117,-3.799200905823537,0.8674123888952546,0.9855577731424399,-4.3925597134499474,0.9306733223371877,0.6750889933049102,-4.122478523668664
a693_PV_decomposed,absent,0.6868347995570607,1.5157189717916684,-3.3764563388017477,0.7503709413786255,1.3143610908018077,-3.914669018222912,0.9196850935535895,1.0425318632405016,-4.358525820826858,0.9999057098244278,0.5023786902567684,-4.636224004374143
a693_TV_decomposed,absent,0.5454114580649356,1.8843110265930434,-2.6862487873935468,0.7037839150409876,1.6958352273840953,-3.5758252771580095,0.7600057536824714,1.5481079136926508,-3.5737656392057424,0.9181861468616173,1.3154488217175258,-4.101969696638236
